,loss,params,iteration,estimators
511,0.24184703222486503,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 107, 'learning_rate': 0.011518554734719579, 'subsample_for_bin': 160000, 'min_child_samples': 345, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.7755102040816326, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.5656565656565656}",192,118
512,0.24185989086249537,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 124, 'learning_rate': 0.04256914468173511, 'subsample_for_bin': 20000, 'min_child_samples': 390, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",303,20
513,0.24187256671841006,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 146, 'learning_rate': 0.10403549280816851, 'subsample_for_bin': 120000, 'min_child_samples': 280, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",935,9
514,0.24188622853029706,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 52, 'learning_rate': 0.045327024051143194, 'subsample_for_bin': 100000, 'min_child_samples': 425, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",218,14
515,0.24188648504144705,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 104, 'learning_rate': 0.007505385543434393, 'subsample_for_bin': 240000, 'min_child_samples': 150, 'reg_alpha': 0.36734693877551017, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",846,135
516,0.2418944769757274,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 79, 'learning_rate': 0.01820758237953205, 'subsample_for_bin': 160000, 'min_child_samples': 240, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.8775510204081632, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",856,50
517,0.24189962626185257,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 133, 'learning_rate': 0.020265556287172585, 'subsample_for_bin': 160000, 'min_child_samples': 225, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.7959183673469387, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",60,49
518,0.2419125003181859,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 75, 'learning_rate': 0.005168957689093439, 'subsample_for_bin': 200000, 'min_child_samples': 455, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.6122448979591836, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.6414141414141414}",8,87
519,0.24192438925956694,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 47, 'learning_rate': 0.040874704315014034, 'subsample_for_bin': 40000, 'min_child_samples': 470, 'reg_alpha': 0.42857142857142855, 'reg_lambda': 0.8775510204081632, 'colsample_bytree': 1.0, 'subsample': 1.0}",760,21
520,0.24192630454282082,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 121, 'learning_rate': 0.01416456217402655, 'subsample_for_bin': 100000, 'min_child_samples': 315, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.9090909090909092}",492,258
521,0.24194182809301146,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.012084971147412757, 'subsample_for_bin': 100000, 'min_child_samples': 310, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.4081632653061224, 'colsample_bytree': 1.0, 'subsample': 0.9292929292929293}",840,284
522,0.24195049452546336,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 139, 'learning_rate': 0.026535420635346134, 'subsample_for_bin': 60000, 'min_child_samples': 320, 'reg_alpha': 0.36734693877551017, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.803030303030303}",747,124
523,0.24195063357413038,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 91, 'learning_rate': 0.033116604059273545, 'subsample_for_bin': 220000, 'min_child_samples': 350, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",944,30
524,0.2419596366949881,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 38, 'learning_rate': 0.11751746898940744, 'subsample_for_bin': 40000, 'min_child_samples': 255, 'reg_alpha': 0.0, 'reg_lambda': 0.42857142857142855, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.8232323232323233}",504,23
525,0.24196351940474603,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 38, 'learning_rate': 0.02340461018381101, 'subsample_for_bin': 180000, 'min_child_samples': 415, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.32653061224489793, 'colsample_bytree': 1.0, 'subsample': 0.6262626262626263}",836,25
526,0.24196359229316022,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 137, 'learning_rate': 0.015765559975913078, 'subsample_for_bin': 260000, 'min_child_samples': 165, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.673469387755102, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",367,49
527,0.2419835006421469,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 33, 'learning_rate': 0.14884590921092636, 'subsample_for_bin': 100000, 'min_child_samples': 410, 'reg_alpha': 0.7959183673469387, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.5454545454545454}",42,15
528,0.24198511652222232,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 62, 'learning_rate': 0.0984297934830547, 'subsample_for_bin': 100000, 'min_child_samples': 325, 'reg_alpha': 0.12244897959183673, 'reg_lambda': 0.9183673469387754, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.898989898989899}",919,8
529,0.24198651569943552,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 148, 'learning_rate': 0.1183885650523541, 'subsample_for_bin': 160000, 'min_child_samples': 410, 'reg_alpha': 0.9795918367346939, 'reg_lambda': 0.24489795918367346, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.6414141414141414}",965,16
530,0.24200014723459673,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 32, 'learning_rate': 0.02519849977188334, 'subsample_for_bin': 280000, 'min_child_samples': 165, 'reg_alpha': 0.02040816326530612, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.601010101010101}",570,77
531,0.24200327106382657,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 70, 'learning_rate': 0.006522795869185133, 'subsample_for_bin': 100000, 'min_child_samples': 115, 'reg_alpha': 1.0, 'reg_lambda': 1.0, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.7474747474747475}",416,238
532,0.24201148867185096,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 76, 'learning_rate': 0.06413595855252378, 'subsample_for_bin': 40000, 'min_child_samples': 410, 'reg_alpha': 0.9183673469387754, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",882,12
533,0.24201684989505756,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 130, 'learning_rate': 0.006971074647836605, 'subsample_for_bin': 240000, 'min_child_samples': 405, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.994949494949495}",197,262
534,0.24201700604446796,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 119, 'learning_rate': 0.0461716637960089, 'subsample_for_bin': 100000, 'min_child_samples': 380, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.44897959183673464, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",329,17
535,0.24201815515835234,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 81, 'learning_rate': 0.09915940250473528, 'subsample_for_bin': 260000, 'min_child_samples': 465, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.42857142857142855, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.6717171717171717}",529,9
536,0.2420190211287815,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 98, 'learning_rate': 0.15674301432697046, 'subsample_for_bin': 20000, 'min_child_samples': 395, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.9292929292929293}",906,20
537,0.24203458476759976,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 52, 'learning_rate': 0.012310166759971456, 'subsample_for_bin': 220000, 'min_child_samples': 135, 'reg_alpha': 0.26530612244897955, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",108,67
538,0.24204769290787875,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 84, 'learning_rate': 0.03782489118082559, 'subsample_for_bin': 20000, 'min_child_samples': 450, 'reg_alpha': 0.32653061224489793, 'reg_lambda': 0.18367346938775508, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",829,23
539,0.24207107270776296,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 145, 'learning_rate': 0.0054835473220934666, 'subsample_for_bin': 60000, 'min_child_samples': 70, 'reg_alpha': 1.0, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 0.6, 'subsample': 1.0}",939,22
540,0.2420729812628557,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 30, 'learning_rate': 0.035919178553436674, 'subsample_for_bin': 160000, 'min_child_samples': 375, 'reg_alpha': 0.24489795918367346, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",397,25
541,0.24208432550351033,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 91, 'learning_rate': 0.18576193341419503, 'subsample_for_bin': 160000, 'min_child_samples': 185, 'reg_alpha': 0.24489795918367346, 'reg_lambda': 1.0, 'colsample_bytree': 0.7333333333333333, 'subsample': 0.893939393939394}",914,11
542,0.2420959318621162,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 62, 'learning_rate': 0.10834823198365728, 'subsample_for_bin': 120000, 'min_child_samples': 345, 'reg_alpha': 0.18367346938775508, 'reg_lambda': 0.9387755102040816, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.6111111111111112}",617,5
543,0.24210816029530347,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 66, 'learning_rate': 0.12104078694567788, 'subsample_for_bin': 240000, 'min_child_samples': 170, 'reg_alpha': 0.673469387755102, 'reg_lambda': 0.2040816326530612, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.994949494949495}",899,10
544,0.24211955443648792,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 143, 'learning_rate': 0.02899438518344353, 'subsample_for_bin': 60000, 'min_child_samples': 155, 'reg_alpha': 0.9387755102040816, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",445,34
545,0.24212852251483874,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 139, 'learning_rate': 0.06045649588392399, 'subsample_for_bin': 40000, 'min_child_samples': 260, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",735,16
546,0.24212853933524203,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 144, 'learning_rate': 0.04417042324993572, 'subsample_for_bin': 240000, 'min_child_samples': 310, 'reg_alpha': 0.9387755102040816, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.8383838383838385}",987,43
547,0.24215641326654358,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 116, 'learning_rate': 0.05234799941715502, 'subsample_for_bin': 20000, 'min_child_samples': 410, 'reg_alpha': 1.0, 'reg_lambda': 0.4693877551020408, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",247,15
548,0.24216062902028668,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 123, 'learning_rate': 0.036052057889639784, 'subsample_for_bin': 20000, 'min_child_samples': 470, 'reg_alpha': 0.0, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",78,18
549,0.24219865883075098,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 128, 'learning_rate': 0.02614636513157514, 'subsample_for_bin': 140000, 'min_child_samples': 455, 'reg_alpha': 0.6326530612244897, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 1.0, 'subsample': 1.0}",498,35
550,0.24220736338945026,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 74, 'learning_rate': 0.05656880775755971, 'subsample_for_bin': 180000, 'min_child_samples': 325, 'reg_alpha': 0.22448979591836732, 'reg_lambda': 0.3469387755102041, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.8181818181818182}",41,13
551,0.24221637183676903,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 89, 'learning_rate': 0.022225427381851903, 'subsample_for_bin': 40000, 'min_child_samples': 320, 'reg_alpha': 0.8163265306122448, 'reg_lambda': 0.6530612244897959, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",139,42
552,0.24221648957959196,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 98, 'learning_rate': 0.029863672437724486, 'subsample_for_bin': 20000, 'min_child_samples': 255, 'reg_alpha': 0.5714285714285714, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",245,33
553,0.24221764934639833,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 41, 'learning_rate': 0.05762293086296789, 'subsample_for_bin': 40000, 'min_child_samples': 180, 'reg_alpha': 0.3061224489795918, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",938,16
554,0.24224684704343846,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 119, 'learning_rate': 0.02157847812320731, 'subsample_for_bin': 160000, 'min_child_samples': 100, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.6, 'subsample': 0.5202020202020202}",946,22
555,0.24225013599296064,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 118, 'learning_rate': 0.055533968216953146, 'subsample_for_bin': 240000, 'min_child_samples': 400, 'reg_alpha': 0.8979591836734693, 'reg_lambda': 0.02040816326530612, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",808,16
556,0.24225652073770687,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 89, 'learning_rate': 0.04862132791047936, 'subsample_for_bin': 160000, 'min_child_samples': 410, 'reg_alpha': 0.3877551020408163, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.7222222222222222}",183,41
557,0.24225789019887445,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 59, 'learning_rate': 0.024195487953968888, 'subsample_for_bin': 20000, 'min_child_samples': 115, 'reg_alpha': 0.836734693877551, 'reg_lambda': 0.6326530612244897, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.6919191919191919}",662,58
558,0.24225841667749715,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 67, 'learning_rate': 0.1675151691565563, 'subsample_for_bin': 20000, 'min_child_samples': 310, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.9646464646464648}",926,11
559,0.24228959301464348,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 87, 'learning_rate': 0.006996863427233354, 'subsample_for_bin': 280000, 'min_child_samples': 220, 'reg_alpha': 0.7551020408163265, 'reg_lambda': 0.5102040816326531, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",862,143
560,0.2422990679478132,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 52, 'learning_rate': 0.017612431243101755, 'subsample_for_bin': 120000, 'min_child_samples': 180, 'reg_alpha': 0.3469387755102041, 'reg_lambda': 0.8163265306122448, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",272,47
561,0.2423085414792826,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 131, 'learning_rate': 0.1499492267569419, 'subsample_for_bin': 260000, 'min_child_samples': 405, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.836734693877551, 'colsample_bytree': 1.0, 'subsample': 1.0}",900,4
562,0.24232161850181566,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 97, 'learning_rate': 0.036859720835735944, 'subsample_for_bin': 260000, 'min_child_samples': 270, 'reg_alpha': 0.4897959183673469, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",555,27
563,0.24233386179302585,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 33, 'learning_rate': 0.032034121820294637, 'subsample_for_bin': 140000, 'min_child_samples': 435, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.5714285714285714, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",292,26
564,0.2423419930563132,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 73, 'learning_rate': 0.026831006677541923, 'subsample_for_bin': 20000, 'min_child_samples': 300, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",325,37
565,0.24234262606415669,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 103, 'learning_rate': 0.07974762271777591, 'subsample_for_bin': 60000, 'min_child_samples': 485, 'reg_alpha': 0.7755102040816326, 'reg_lambda': 0.8571428571428571, 'colsample_bytree': 1.0, 'subsample': 0.6111111111111112}",960,75
566,0.24235775825963102,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 81, 'learning_rate': 0.05234799941715502, 'subsample_for_bin': 80000, 'min_child_samples': 165, 'reg_alpha': 0.5306122448979591, 'reg_lambda': 0.14285714285714285, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.5202020202020202}",182,44
567,0.24237000070982095,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 35, 'learning_rate': 0.019244526872100445, 'subsample_for_bin': 240000, 'min_child_samples': 325, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",517,40
568,0.24239338863956683,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 107, 'learning_rate': 0.018753468046486473, 'subsample_for_bin': 100000, 'min_child_samples': 110, 'reg_alpha': 1.0, 'reg_lambda': 0.42857142857142855, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",157,53
569,0.24240179687882835,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 92, 'learning_rate': 0.05120096036007925, 'subsample_for_bin': 120000, 'min_child_samples': 300, 'reg_alpha': 0.1020408163265306, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",839,16
570,0.2424109816600415,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 128, 'learning_rate': 0.04600148599214018, 'subsample_for_bin': 280000, 'min_child_samples': 120, 'reg_alpha': 0.6122448979591836, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",193,20
571,0.24242128892283366,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 71, 'learning_rate': 0.009683353769868812, 'subsample_for_bin': 40000, 'min_child_samples': 300, 'reg_alpha': 0.9591836734693877, 'reg_lambda': 0.9795918367346939, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",152,86
572,0.24244288015316884,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 80, 'learning_rate': 0.07138514334220704, 'subsample_for_bin': 220000, 'min_child_samples': 340, 'reg_alpha': 0.6938775510204082, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.7777777777777778, 'subsample': 0.9646464646464648}",175,46
573,0.24245093684600172,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 71, 'learning_rate': 0.03881533447356429, 'subsample_for_bin': 80000, 'min_child_samples': 345, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.12244897959183673, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",597,19
574,0.24245149500305074,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 103, 'learning_rate': 0.03881533447356429, 'subsample_for_bin': 140000, 'min_child_samples': 320, 'reg_alpha': 0.836734693877551, 'reg_lambda': 0.8979591836734693, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.8383838383838385}",666,33
575,0.24245677268492105,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 62, 'learning_rate': 0.019675655972062688, 'subsample_for_bin': 80000, 'min_child_samples': 410, 'reg_alpha': 0.4693877551020408, 'reg_lambda': 0.2857142857142857, 'colsample_bytree': 1.0, 'subsample': 1.0}",954,35
576,0.24248461858221715,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 34, 'learning_rate': 0.016663428251256284, 'subsample_for_bin': 200000, 'min_child_samples': 125, 'reg_alpha': 0.5510204081632653, 'reg_lambda': 0.7755102040816326, 'colsample_bytree': 0.8222222222222222, 'subsample': 0.7424242424242424}",878,52
577,0.24249807602620432,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 144, 'learning_rate': 0.06803935820807058, 'subsample_for_bin': 200000, 'min_child_samples': 255, 'reg_alpha': 0.08163265306122448, 'reg_lambda': 0.9591836734693877, 'colsample_bytree': 0.6444444444444444, 'subsample': 1.0}",648,14
578,0.2425070370960538,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 69, 'learning_rate': 0.04934480878933323, 'subsample_for_bin': 60000, 'min_child_samples': 235, 'reg_alpha': 0.44897959183673464, 'reg_lambda': 0.12244897959183673, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",341,7
579,0.24251885034562004,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 48, 'learning_rate': 0.005443199705065208, 'subsample_for_bin': 20000, 'min_child_samples': 430, 'reg_alpha': 0.836734693877551, 'reg_lambda': 0.4897959183673469, 'colsample_bytree': 0.9555555555555555, 'subsample': 1.0}",614,89
580,0.24253339214493896,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 99, 'learning_rate': 0.09698664119932507, 'subsample_for_bin': 180000, 'min_child_samples': 290, 'reg_alpha': 0.44897959183673464, 'reg_lambda': 0.5510204081632653, 'colsample_bytree': 0.9111111111111111, 'subsample': 0.6111111111111112}",374,17
581,0.24254182785752565,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 49, 'learning_rate': 0.15790486901843698, 'subsample_for_bin': 260000, 'min_child_samples': 340, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.6464646464646464}",180,25
582,0.24254681286437907,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 91, 'learning_rate': 0.040874704315014034, 'subsample_for_bin': 240000, 'min_child_samples': 270, 'reg_alpha': 0.7346938775510203, 'reg_lambda': 0.7755102040816326, 'colsample_bytree': 0.8222222222222222, 'subsample': 1.0}",413,24
583,0.24256374708572503,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 59, 'learning_rate': 0.08428934915069207, 'subsample_for_bin': 120000, 'min_child_samples': 435, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.5102040816326531, 'colsample_bytree': 0.6888888888888889, 'subsample': 0.6717171717171717}",756,11
584,0.2425769544663834,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 73, 'learning_rate': 0.028150401593071663, 'subsample_for_bin': 280000, 'min_child_samples': 210, 'reg_alpha': 0.2857142857142857, 'reg_lambda': 0.061224489795918366, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",865,33
585,0.24258494191522273,"{'class_weight': 'balanced', 'boosting_type': 'gbdt', 'num_leaves': 82, 'learning_rate': 0.01827493947281459, 'subsample_for_bin': 220000, 'min_child_samples': 175, 'reg_alpha': 0.12244897959183673, 'reg_lambda': 0.04081632653061224, 'colsample_bytree': 0.9555555555555555, 'subsample': 0.7222222222222222}",40,123
586,0.24262764078929844,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 63, 'learning_rate': 0.03768547760151066, 'subsample_for_bin': 20000, 'min_child_samples': 425, 'reg_alpha': 0.8775510204081632, 'reg_lambda': 0.7142857142857142, 'colsample_bytree': 0.7777777777777778, 'subsample': 1.0}",592,13
587,0.2426286564613167,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 131, 'learning_rate': 0.03448943627095857, 'subsample_for_bin': 260000, 'min_child_samples': 430, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.1020408163265306, 'colsample_bytree': 0.8666666666666667, 'subsample': 0.8636363636363636}",535,25
588,0.24263248506544421,"{'class_weight': 'balanced', 'boosting_type': 'goss', 'num_leaves': 138, 'learning_rate': 0.05979047181117413, 'subsample_for_bin': 60000, 'min_child_samples': 275, 'reg_alpha': 0.7142857142857142, 'reg_lambda': 0.6938775510204082, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",351,16
589,0.2426563705987873,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 96, 'learning_rate': 0.034235665037768974, 'subsample_for_bin': 260000, 'min_child_samples': 340, 'reg_alpha': 0.6530612244897959, 'reg_lambda': 0.0, 'colsample_bytree': 1.0, 'subsample': 0.6717171717171717}",293,95
590,0.242660466647327,"{'class_weight': None, 'boosting_type': 'gbdt', 'num_leaves': 110, 'learning_rate': 0.13978952241239237, 'subsample_for_bin': 100000, 'min_child_samples': 300, 'reg_alpha': 0.16326530612244897, 'reg_lambda': 0.16326530612244897, 'colsample_bytree': 0.6888888888888889, 'subsample': 1.0}",319,22
591,0.24267463559437308,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 35, 'learning_rate': 0.005245871303187837, 'subsample_for_bin': 160000, 'min_child_samples': 320, 'reg_alpha': 0.2040816326530612, 'reg_lambda': 0.7346938775510203, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",664,116
592,0.24267927998805972,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 91, 'learning_rate': 0.07886907632341342, 'subsample_for_bin': 240000, 'min_child_samples': 355, 'reg_alpha': 0.24489795918367346, 'reg_lambda': 0.5102040816326531, 'colsample_bytree': 0.8666666666666667, 'subsample': 1.0}",857,7
593,0.24269068562318652,"{'class_weight': None, 'boosting_type': 'goss', 'num_leaves': 30, 'learning_rate': 0.027432093305280215, 'subsample_for_bin': 80000, 'min_child_samples': 180, 'reg_alpha': 0.04081632653061224, 'reg_lambda': 0.3877551020408163, 'colsample_bytree': 0.9111111111111111, 'subsample': 1.0}",378,35
